===== Redis 100M Benchmark =====
Instance Type: m6i.xlarge
Run: 5
Date: 2026-01-23T04:41:47+00:00

--- System Info ---
CPU: 4 cores
Memory: 15.3G
model name	: Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz

--- Starting Redis Server ---
Redis server started

--- Warmup ---
Warmup complete (100K SET requests)

--- Test 1: SET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-23T04:41:50+00:00
 
SET: rps=0.0 (overall: -nan) avg_msec=0.000 (overall: -nan)
                                                            
SET: rps=167724.0 (overall: 167724.0) avg_msec=0.278 (overall: 0.278)
                                                                      
SET: rps=167071.7 (overall: 167397.2) avg_msec=0.275 (overall: 0.277)
                                                                      
SET: rps=163856.0 (overall: 166218.4) avg_msec=0.285 (overall: 0.280)
                                                                      
SET: rps=164167.3 (overall: 165704.6) avg_msec=0.288 (overall: 0.282)
                                                                      
SET: rps=174416.0 (overall: 167444.1) avg_msec=0.253 (overall: 0.276)
                                                                      
SET: rps=160744.0 (overall: 166328.9) avg_msec=0.292 (overall: 0.278)
                                                                      
SET: rps=167852.6 (overall: 166547.1) avg_msec=0.271 (overall: 0.277)
                                                                      
SET: rps=167920.0 (overall: 166718.4) avg_msec=0.277 (overall: 0.277)
                                                                      
SET: rps=148119.5 (overall: 164647.3) avg_msec=0.299 (overall: 0.280)
SET: rps=136956.0 (overall: 165571.3) avg_msec=0.338 (overall: 0.280)
                                                                      
SET: rps=148286.9 (overall: 165312.7) avg_msec=0.304 (overall: 0.280)
                                                                      
SET: rps=155108.0 (overall: 165162.9) avg_msec=0.295 (overall: 0.280)
                                                                      
SET: rps=154430.3 (overall: 165007.0) avg_msec=0.294 (overall: 0.280)
                                                                      
SET: rps=160436.0 (overall: 164941.8) avg_msec=0.271 (overall: 0.280)
                                                                      
SET: rps=160888.0 (overall: 164884.8) avg_msec=0.276 (overall: 0.280)
                                                                      
SET: rps=160577.7 (overall: 164824.8) avg_msec=0.275 (overall: 0.280)
                                                                      
SET: rps=154844.6 (overall: 164687.7) avg_msec=0.295 (overall: 0.280)
                                                                      
SET: rps=155048.0 (overall: 164557.7) avg_msec=0.295 (overall: 0.280)
                                                                      
SET: rps=155430.3 (overall: 164435.7) avg_msec=0.293 (overall: 0.281)
                                                                      
SET: rps=156176.0 (overall: 164327.2) avg_msec=0.293 (overall: 0.281)
                                                                      
SET: rps=155191.2 (overall: 164208.3) avg_msec=0.293 (overall: 0.281)
                                                                      
SET: rps=148848.0 (overall: 164011.7) avg_msec=0.301 (overall: 0.281)
                                                                      
SET: rps=155753.0 (overall: 163906.9) avg_msec=0.291 (overall: 0.281)
                                                                      
SET: rps=155908.0 (overall: 163807.1) avg_msec=0.294 (overall: 0.281)
                                                                      
SET: rps=155664.0 (overall: 163706.7) avg_msec=0.294 (overall: 0.282)
                                                                      
SET: rps=156378.5 (overall: 163617.1) avg_msec=0.288 (overall: 0.282)
                                                                      
SET: rps=161800.0 (overall: 163595.3) avg_msec=0.272 (overall: 0.282)
                                                                      
SET: rps=150151.4 (overall: 163434.8) avg_msec=0.298 (overall: 0.282)
                                                                      
SET: rps=155220.0 (overall: 163338.4) avg_msec=0.295 (overall: 0.282)
                                                                      
SET: rps=154314.8 (overall: 163233.2) avg_msec=0.295 (overall: 0.282)
                                                                      
SET: rps=155196.0 (overall: 163141.0) avg_msec=0.295 (overall: 0.282)
                                                                      
SET: rps=155565.8 (overall: 163054.7) avg_msec=0.292 (overall: 0.282)
                                                                      
SET: rps=151220.0 (overall: 162921.9) avg_msec=0.301 (overall: 0.282)
                                                                      
SET: rps=153729.1 (overall: 162819.5) avg_msec=0.293 (overall: 0.283)
                                                                      
SET: rps=154952.0 (overall: 162733.2) avg_msec=0.293 (overall: 0.283)
                                                                      
SET: rps=154472.0 (overall: 162643.6) avg_msec=0.296 (overall: 0.283)
                                                                      
SET: rps=157326.7 (overall: 162586.3) avg_msec=0.286 (overall: 0.283)
                                                                      
SET: rps=152516.0 (overall: 162479.3) avg_msec=0.296 (overall: 0.283)
                                                                      
SET: rps=154434.3 (overall: 162394.4) avg_msec=0.293 (overall: 0.283)
                                                                      
SET: rps=160460.0 (overall: 162374.3) avg_msec=0.269 (overall: 0.283)
                                                                      
SET: rps=160398.4 (overall: 162353.9) avg_msec=0.276 (overall: 0.283)
                                                                      
SET: rps=154808.0 (overall: 162277.0) avg_msec=0.291 (overall: 0.283)
                                                                      
SET: rps=153012.0 (overall: 162183.2) avg_msec=0.291 (overall: 0.283)
                                                                      
SET: rps=156444.0 (overall: 162126.0) avg_msec=0.290 (overall: 0.283)
                                                                      
SET: rps=155111.6 (overall: 162056.3) avg_msec=0.293 (overall: 0.283)
                                                                      
SET: rps=147068.0 (overall: 161909.6) avg_msec=0.310 (overall: 0.283)
                                                                      
SET: rps=155848.0 (overall: 161850.9) avg_msec=0.284 (overall: 0.283)
                                                                      
SET: rps=145804.8 (overall: 161696.2) avg_msec=0.312 (overall: 0.284)
                                                                      
SET: rps=141728.0 (overall: 161506.4) avg_msec=0.318 (overall: 0.284)
                                                                      
SET: rps=156525.9 (overall: 161459.3) avg_msec=0.283 (overall: 0.284)
                                                                      
SET: rps=151324.0 (overall: 161364.7) avg_msec=0.287 (overall: 0.284)
                                                                      
SET: rps=163067.7 (overall: 161380.5) avg_msec=0.289 (overall: 0.284)
                                                                      
SET: rps=166448.0 (overall: 161427.0) avg_msec=0.269 (overall: 0.284)
                                                                      
SET: rps=168140.0 (overall: 161487.9) avg_msec=0.272 (overall: 0.284)
                                                                      
SET: rps=166446.2 (overall: 161532.6) avg_msec=0.279 (overall: 0.284)
                                                                      
SET: rps=170716.0 (overall: 161614.5) avg_msec=0.277 (overall: 0.284)
                                                                      
SET: rps=169709.2 (overall: 161686.3) avg_msec=0.280 (overall: 0.284)
                                                                      
SET: rps=170552.0 (overall: 161763.9) avg_msec=0.277 (overall: 0.284)
                                                                      
SET: rps=170608.0 (overall: 161840.7) avg_msec=0.280 (overall: 0.284)
                                                                      
SET: rps=168952.2 (overall: 161902.2) avg_msec=0.279 (overall: 0.284)
                                                                      
SET: rps=156372.0 (overall: 161855.0) avg_msec=0.291 (overall: 0.284)
                                                                      
SET: rps=173596.0 (overall: 161954.3) avg_msec=0.258 (overall: 0.283)
                                                                      
SET: rps=134545.8 (overall: 161723.5) avg_msec=0.315 (overall: 0.284)
                                                                      
SET: rps=141924.0 (overall: 161558.7) avg_msec=0.320 (overall: 0.284)
                                                                      
SET: rps=151414.3 (overall: 161474.7) avg_msec=0.303 (overall: 0.284)
                                                                      
SET: rps=156376.0 (overall: 161433.0) avg_msec=0.291 (overall: 0.284)
                                                                      
SET: rps=161396.0 (overall: 161432.7) avg_msec=0.271 (overall: 0.284)
                                                                      
SET: rps=146988.1 (overall: 161315.9) avg_msec=0.298 (overall: 0.284)
                                                                      
SET: rps=147016.0 (overall: 161201.7) avg_msec=0.294 (overall: 0.284)
                                                                      
SET: rps=133908.0 (overall: 160985.5) avg_msec=0.354 (overall: 0.285)
                                                                      
SET: rps=137446.2 (overall: 160799.7) avg_msec=0.342 (overall: 0.285)
                                                                      
SET: rps=151560.0 (overall: 160727.6) avg_msec=0.303 (overall: 0.285)
                                                                      
SET: rps=150430.3 (overall: 160647.6) avg_msec=0.302 (overall: 0.285)
                                                                      
SET: rps=146696.0 (overall: 160540.5) avg_msec=0.300 (overall: 0.285)
                                                                      
SET: rps=148432.0 (overall: 160448.2) avg_msec=0.317 (overall: 0.286)
                                                                      
SET: rps=168709.2 (overall: 160510.9) avg_msec=0.285 (overall: 0.286)
                                                                      
SET: rps=170456.0 (overall: 160585.6) avg_msec=0.282 (overall: 0.286)
                                                                      
SET: rps=168212.0 (overall: 160642.4) avg_msec=0.284 (overall: 0.286)
                                                                      
SET: rps=168549.8 (overall: 160701.1) avg_msec=0.285 (overall: 0.285)
                                                                      
SET: rps=170288.0 (overall: 160771.5) avg_msec=0.284 (overall: 0.285)
                                                                      
SET: rps=169872.0 (overall: 160837.8) avg_msec=0.284 (overall: 0.285)
                                                                      
SET: rps=165462.2 (overall: 160871.4) avg_msec=0.290 (overall: 0.286)
                                                                      
SET: rps=164928.0 (overall: 160900.5) avg_msec=0.279 (overall: 0.285)
                                                                      
SET: rps=141764.0 (overall: 160764.0) avg_msec=0.318 (overall: 0.286)
                                                                      
SET: rps=143853.8 (overall: 160642.9) avg_msec=0.300 (overall: 0.286)
                                                                      
SET: rps=110372.0 (overall: 160289.5) avg_msec=0.393 (overall: 0.286)
                                                                      
SET: rps=97641.4 (overall: 159850.3) avg_msec=0.445 (overall: 0.287)
                                                                     
SET: rps=162668.0 (overall: 159869.9) avg_msec=0.288 (overall: 0.287)
                                                                      
SET: rps=163884.5 (overall: 159897.6) avg_msec=0.287 (overall: 0.287)
                                                                      
SET: rps=168592.0 (overall: 159957.1) avg_msec=0.280 (overall: 0.287)
                                                                      
SET: rps=168824.0 (overall: 160017.3) avg_msec=0.284 (overall: 0.287)
                                                                      
SET: rps=167749.0 (overall: 160069.7) avg_msec=0.281 (overall: 0.287)
                                                                      
SET: rps=167624.0 (overall: 160120.3) avg_msec=0.287 (overall: 0.287)
                                                                      
SET: rps=169812.8 (overall: 160185.0) avg_msec=0.280 (overall: 0.287)
                                                                      
SET: rps=157896.4 (overall: 160169.9) avg_msec=0.294 (overall: 0.287)
                                                                      
