===== Redis 100M Benchmark =====
Instance Type: r7i.xlarge
Run: 2
Date: 2026-01-23T04:42:35+00:00

--- System Info ---
CPU: 4 cores
Memory: 30.8G
model name	: Intel(R) Xeon(R) Platinum 8488C

--- Starting Redis Server ---
Redis server started

--- Warmup ---
Warmup complete (100K SET requests)

--- Test 1: SET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-23T04:42:38+00:00
 
SET: rps=0.0 (overall: inf) avg_msec=0.199 (overall: 0.140)
SET: rps=212468.0 (overall: 201113.2) avg_msec=0.211 (overall: 0.229)
                                                                      
SET: rps=203628.0 (overall: 201150.7) avg_msec=0.217 (overall: 0.229)
                                                                      
SET: rps=208338.7 (overall: 201256.7) avg_msec=0.212 (overall: 0.228)
                                                                      
SET: rps=211420.0 (overall: 201403.8) avg_msec=0.211 (overall: 0.228)
                                                                      
SET: rps=205268.0 (overall: 201459.0) avg_msec=0.217 (overall: 0.228)
                                                                      
SET: rps=209812.8 (overall: 201576.9) avg_msec=0.207 (overall: 0.228)
                                                                      
SET: rps=212004.0 (overall: 201722.1) avg_msec=0.208 (overall: 0.227)
                                                                      
SET: rps=212960.0 (overall: 201875.9) avg_msec=0.206 (overall: 0.227)
                                                                      
SET: rps=211100.0 (overall: 202000.4) avg_msec=0.211 (overall: 0.227)
                                                                      
SET: rps=208316.0 (overall: 202084.5) avg_msec=0.213 (overall: 0.227)
                                                                      
SET: rps=207318.7 (overall: 202153.5) avg_msec=0.213 (overall: 0.226)
                                                                      
SET: rps=208680.0 (overall: 202238.2) avg_msec=0.214 (overall: 0.226)
                                                                      
SET: rps=212936.0 (overall: 202375.2) avg_msec=0.210 (overall: 0.226)
                                                                      
SET: rps=213036.0 (overall: 202509.9) avg_msec=0.207 (overall: 0.226)
                                                                      
SET: rps=204976.1 (overall: 202540.9) avg_msec=0.208 (overall: 0.226)
                                                                      
SET: rps=206932.0 (overall: 202595.0) avg_msec=0.214 (overall: 0.225)
                                                                      
SET: rps=208916.0 (overall: 202672.0) avg_msec=0.198 (overall: 0.225)
                                                                      
SET: rps=211516.0 (overall: 202778.4) avg_msec=0.205 (overall: 0.225)
                                                                      
SET: rps=208828.7 (overall: 202850.6) avg_msec=0.215 (overall: 0.225)
