===== Redis 100M Benchmark =====
Instance Type: r5dn.xlarge
Run: 4
Date: 2026-01-23T02:53:36+00:00

--- System Info ---
CPU: 4 cores
Memory: 31.0G
model name	: Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz

--- Starting Redis Server ---
Redis server started

--- Warmup ---
Warmup complete (100K SET requests)

--- Test 1: SET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-23T02:53:40+00:00
 
SET: rps=0.0 (overall: -nan) avg_msec=0.110 (overall: 0.000)
                                                             
SET: rps=113621.5 (overall: 113621.5) avg_msec=0.391 (overall: 0.391)
                                                                      
SET: rps=116820.0 (overall: 115217.6) avg_msec=0.372 (overall: 0.381)
                                                                      
SET: rps=110286.9 (overall: 113571.8) avg_msec=0.414 (overall: 0.392)
                                                                      
SET: rps=117596.0 (overall: 114575.9) avg_msec=0.392 (overall: 0.392)
                                                                      
SET: rps=118151.4 (overall: 115292.1) avg_msec=0.385 (overall: 0.390)
                                                                      
SET: rps=112332.0 (overall: 114799.7) avg_msec=0.390 (overall: 0.390)
                                                                      
SET: rps=115561.8 (overall: 114908.8) avg_msec=0.398 (overall: 0.392)
                                                                      
SET: rps=115168.0 (overall: 114941.1) avg_msec=0.402 (overall: 0.393)
                                                                      
SET: rps=115123.5 (overall: 114961.4) avg_msec=0.389 (overall: 0.393)
                                                                      
SET: rps=117071.7 (overall: 115172.8) avg_msec=0.377 (overall: 0.391)
                                                                      
SET: rps=106836.0 (overall: 114416.5) avg_msec=0.404 (overall: 0.392)
                                                                      
SET: rps=113043.8 (overall: 114302.0) avg_msec=0.401 (overall: 0.393)
                                                                      
SET: rps=116960.0 (overall: 114506.0) avg_msec=0.391 (overall: 0.393)
                                                                      
SET: rps=115641.4 (overall: 114587.2) avg_msec=0.395 (overall: 0.393)
                                                                      
SET: rps=117436.0 (overall: 114776.8) avg_msec=0.394 (overall: 0.393)
                                                                      
SET: rps=118278.9 (overall: 114996.0) avg_msec=0.385 (overall: 0.392)
                                                                      
SET: rps=114064.0 (overall: 114941.3) avg_msec=0.399 (overall: 0.393)
                                                                      
SET: rps=117235.1 (overall: 115069.0) avg_msec=0.389 (overall: 0.393)
                                                                      
SET: rps=114580.0 (overall: 115043.3) avg_msec=0.390 (overall: 0.393)
                                                                      
SET: rps=116820.0 (overall: 115131.9) avg_msec=0.380 (overall: 0.392)
                                                                      
SET: rps=115200.8 (overall: 115135.3) avg_msec=0.391 (overall: 0.392)
                                                                      
SET: rps=117288.0 (overall: 115232.9) avg_msec=0.388 (overall: 0.392)
                                                                      
SET: rps=112828.0 (overall: 115128.6) avg_msec=0.411 (overall: 0.392)
                                                                      
SET: rps=117573.7 (overall: 115230.6) avg_msec=0.377 (overall: 0.392)
                                                                      
SET: rps=117776.0 (overall: 115332.2) avg_msec=0.397 (overall: 0.392)
                                                                      
SET: rps=108167.3 (overall: 115056.2) avg_msec=0.410 (overall: 0.393)
                                                                      
SET: rps=117310.8 (overall: 115139.8) avg_msec=0.387 (overall: 0.393)
                                                                      
SET: rps=119064.0 (overall: 115279.6) avg_msec=0.356 (overall: 0.391)
                                                                      
SET: rps=117545.8 (overall: 115357.9) avg_msec=0.392 (overall: 0.391)
                                                                      
SET: rps=113608.0 (overall: 115299.7) avg_msec=0.403 (overall: 0.392)
                                                                      
SET: rps=117470.1 (overall: 115369.8) avg_msec=0.386 (overall: 0.391)
                                                                      
SET: rps=117788.0 (overall: 115445.2) avg_msec=0.383 (overall: 0.391)
                                                                      
SET: rps=115932.3 (overall: 115460.0) avg_msec=0.394 (overall: 0.391)
                                                                      
SET: rps=112232.0 (overall: 115365.2) avg_msec=0.412 (overall: 0.392)
                                                                      
SET: rps=114227.1 (overall: 115332.7) avg_msec=0.393 (overall: 0.392)
