===== Redis 100M Benchmark =====
Instance Type: r5dn.xlarge
Run: 3
Date: 2026-01-21T07:35:26+00:00

--- System Info ---
CPU: 4 cores
Memory: 31.0G
model name	: Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz

--- Starting Redis Server ---
Redis server started

--- Warmup ---
Warmup complete (100K SET requests)

--- Test 1: SET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-21T07:35:30+00:00
 
SET: rps=0.0 (overall: -nan) avg_msec=0.077 (overall: 0.000)
                                                             
SET: rps=106298.8 (overall: 106298.8) avg_msec=0.431 (overall: 0.430)
                                                                      
SET: rps=105044.0 (overall: 105672.7) avg_msec=0.436 (overall: 0.433)
                                                                      
SET: rps=108358.6 (overall: 106569.2) avg_msec=0.426 (overall: 0.431)
                                                                      
SET: rps=108516.0 (overall: 107054.9) avg_msec=0.429 (overall: 0.430)
                                                                      
SET: rps=107729.1 (overall: 107189.9) avg_msec=0.431 (overall: 0.430)
                                                                      
SET: rps=108008.0 (overall: 107326.0) avg_msec=0.432 (overall: 0.431)
                                                                      
SET: rps=106167.3 (overall: 107160.2) avg_msec=0.433 (overall: 0.431)
                                                                      
SET: rps=107996.0 (overall: 107264.5) avg_msec=0.428 (overall: 0.431)
                                                                      
SET: rps=106940.2 (overall: 107228.4) avg_msec=0.428 (overall: 0.431)
SET: rps=107039.8 (overall: 105743.5) avg_msec=0.437 (overall: 0.437)
                                                                      
SET: rps=108176.0 (overall: 105770.4) avg_msec=0.435 (overall: 0.437)
                                                                      
SET: rps=106713.2 (overall: 105780.8) avg_msec=0.435 (overall: 0.436)
                                                                      
SET: rps=106208.0 (overall: 105785.4) avg_msec=0.433 (overall: 0.436)
                                                                      
SET: rps=109046.5 (overall: 105821.5) avg_msec=0.423 (overall: 0.436)
                                                                      
SET: rps=107043.8 (overall: 105834.5) avg_msec=0.431 (overall: 0.436)
                                                                      
SET: rps=106688.0 (overall: 105843.5) avg_msec=0.426 (overall: 0.436)
                                                                      
SET: rps=107717.1 (overall: 105863.0) avg_msec=0.434 (overall: 0.436)
                                                                      
SET: rps=108259.0 (overall: 105887.8) avg_msec=0.432 (overall: 0.436)
                                                                      
SET: rps=107596.0 (overall: 105905.1) avg_msec=0.439 (overall: 0.436)
                                                                      
SET: rps=104685.3 (overall: 105892.8) avg_msec=0.437 (overall: 0.436)
                                                                      
SET: rps=107709.2 (overall: 105911.0) avg_msec=0.436 (overall: 0.436)
                                                                      
SET: rps=108044.0 (overall: 105932.0) avg_msec=0.436 (overall: 0.436)
                                                                      
SET: rps=106800.0 (overall: 105940.5) avg_msec=0.441 (overall: 0.436)
                                                                      
SET: rps=104103.6 (overall: 105922.7) avg_msec=0.424 (overall: 0.436)
                                                                      
SET: rps=108572.0 (overall: 105948.1) avg_msec=0.429 (overall: 0.436)
                                                                      
SET: rps=108601.6 (overall: 105973.4) avg_msec=0.423 (overall: 0.436)
                                                                      
SET: rps=108332.0 (overall: 105995.6) avg_msec=0.430 (overall: 0.436)
                                                                      
SET: rps=107645.4 (overall: 106011.0) avg_msec=0.420 (overall: 0.436)
                                                                      
SET: rps=109116.0 (overall: 106039.7) avg_msec=0.430 (overall: 0.436)
                                                                      
SET: rps=108294.8 (overall: 106060.4) avg_msec=0.421 (overall: 0.435)
                                                                      
SET: rps=109084.0 (overall: 106087.8) avg_msec=0.422 (overall: 0.435)
                                                                      
SET: rps=108936.3 (overall: 106113.5) avg_msec=0.422 (overall: 0.435)
                                                                      
SET: rps=107072.0 (overall: 106122.0) avg_msec=0.435 (overall: 0.435)
                                                                      
SET: rps=108474.1 (overall: 106142.9) avg_msec=0.421 (overall: 0.435)
                                                                      
SET: rps=101952.0 (overall: 106106.2) avg_msec=0.431 (overall: 0.435)
                                                                      
SET: rps=105848.6 (overall: 106104.0) avg_msec=0.440 (overall: 0.435)
                                                                      
SET: rps=107084.0 (overall: 106112.4) avg_msec=0.438 (overall: 0.435)
                                                                      
SET: rps=107916.3 (overall: 106127.8) avg_msec=0.433 (overall: 0.435)
                                                                      
SET: rps=108468.0 (overall: 106147.6) avg_msec=0.434 (overall: 0.435)
                                                                      
SET: rps=107227.1 (overall: 106156.7) avg_msec=0.437 (overall: 0.435)
                                                                      
SET: rps=107637.5 (overall: 106169.0) avg_msec=0.438 (overall: 0.435)
                                                                      
SET: rps=107728.0 (overall: 106181.9) avg_msec=0.434 (overall: 0.435)
                                                                      
SET: rps=107828.0 (overall: 106195.3) avg_msec=0.435 (overall: 0.435)
                                                                      
SET: rps=108179.3 (overall: 106211.5) avg_msec=0.430 (overall: 0.435)
                                                                      
SET: rps=109600.0 (overall: 106238.7) avg_msec=0.418 (overall: 0.435)
                                                                      
SET: rps=109286.9 (overall: 106263.1) avg_msec=0.424 (overall: 0.435)
                                                                      
SET: rps=108420.0 (overall: 106280.2) avg_msec=0.428 (overall: 0.435)
                                                                      
SET: rps=106123.5 (overall: 106279.0) avg_msec=0.432 (overall: 0.435)
                                                                      
SET: rps=109076.0 (overall: 106300.8) avg_msec=0.430 (overall: 0.435)
                                                                      
SET: rps=108541.8 (overall: 106318.2) avg_msec=0.433 (overall: 0.435)
                                                                      
SET: rps=108684.0 (overall: 106336.3) avg_msec=0.430 (overall: 0.435)
                                                                      
SET: rps=107757.0 (overall: 106347.2) avg_msec=0.428 (overall: 0.435)
                                                                      
SET: rps=108740.0 (overall: 106365.3) avg_msec=0.423 (overall: 0.435)
                                                                      
SET: rps=108844.6 (overall: 106383.9) avg_msec=0.423 (overall: 0.434)
                                                                      
SET: rps=102332.0 (overall: 106353.8) avg_msec=0.434 (overall: 0.434)
                                                                      
SET: rps=105520.0 (overall: 106347.6) avg_msec=0.422 (overall: 0.434)
                                                                      
SET: rps=108828.7 (overall: 106365.9) avg_msec=0.431 (overall: 0.434)
                                                                      
SET: rps=109156.0 (overall: 106386.2) avg_msec=0.432 (overall: 0.434)
                                                                      
SET: rps=108904.4 (overall: 106404.5) avg_msec=0.429 (overall: 0.434)
                                                                      
SET: rps=107220.0 (overall: 106410.3) avg_msec=0.403 (overall: 0.434)
                                                                      
SET: rps=108055.8 (overall: 106422.1) avg_msec=0.427 (overall: 0.434)
                                                                      
SET: rps=110132.0 (overall: 106448.3) avg_msec=0.428 (overall: 0.434)
                                                                      
SET: rps=107067.7 (overall: 106452.7) avg_msec=0.425 (overall: 0.434)
                                                                      
SET: rps=102656.0 (overall: 106426.2) avg_msec=0.434 (overall: 0.434)
                                                                      
SET: rps=108152.0 (overall: 106438.2) avg_msec=0.427 (overall: 0.434)
                                                                      
SET: rps=108561.8 (overall: 106452.8) avg_msec=0.426 (overall: 0.434)
                                                                      
SET: rps=108792.0 (overall: 106468.8) avg_msec=0.433 (overall: 0.434)
                                                                      
SET: rps=107282.9 (overall: 106474.4) avg_msec=0.428 (overall: 0.434)
                                                                      
SET: rps=106824.0 (overall: 106476.7) avg_msec=0.436 (overall: 0.434)
                                                                      
SET: rps=107545.8 (overall: 106483.9) avg_msec=0.431 (overall: 0.434)
                                                                      
SET: rps=108288.0 (overall: 106495.9) avg_msec=0.432 (overall: 0.434)
                                                                      
SET: rps=107155.4 (overall: 106500.3) avg_msec=0.431 (overall: 0.434)
                                                                      
SET: rps=108344.0 (overall: 106512.4) avg_msec=0.436 (overall: 0.434)
                                                                      
SET: rps=106115.5 (overall: 106509.8) avg_msec=0.435 (overall: 0.434)
                                                                      
SET: rps=105404.0 (overall: 106502.6) avg_msec=0.427 (overall: 0.434)
                                                                      
SET: rps=104091.6 (overall: 106487.0) avg_msec=0.438 (overall: 0.434)
                                                                      
SET: rps=107984.0 (overall: 106496.6) avg_msec=0.438 (overall: 0.434)
                                                                      
SET: rps=107506.0 (overall: 106503.0) avg_msec=0.429 (overall: 0.434)
                                                                      
SET: rps=107848.0 (overall: 106511.5) avg_msec=0.418 (overall: 0.434)
                                                                      
SET: rps=104255.0 (overall: 106497.3) avg_msec=0.439 (overall: 0.434)
                                                                      
SET: rps=108580.0 (overall: 106510.3) avg_msec=0.434 (overall: 0.434)
                                                                      
SET: rps=105071.7 (overall: 106501.4) avg_msec=0.440 (overall: 0.434)
                                                                      
SET: rps=105428.0 (overall: 106494.7) avg_msec=0.424 (overall: 0.434)
                                                                      
SET: rps=94498.0 (overall: 106421.0) avg_msec=0.457 (overall: 0.434)
                                                                     
SET: rps=100721.1 (overall: 106386.2) avg_msec=0.433 (overall: 0.434)
                                                                      
SET: rps=99616.0 (overall: 106345.3) avg_msec=0.444 (overall: 0.434)
                                                                     
SET: rps=99043.8 (overall: 106301.3) avg_msec=0.445 (overall: 0.434)
                                                                     
SET: rps=99388.0 (overall: 106260.0) avg_msec=0.442 (overall: 0.434)
                                                                     
SET: rps=97868.5 (overall: 106209.9) avg_msec=0.445 (overall: 0.434)
                                                                     
SET: rps=100168.0 (overall: 106174.3) avg_msec=0.436 (overall: 0.434)
                                                                      
SET: rps=98860.6 (overall: 106131.2) avg_msec=0.442 (overall: 0.434)
                                                                     
SET: rps=97736.0 (overall: 106082.2) avg_msec=0.454 (overall: 0.434)
                                                                     
SET: rps=100725.1 (overall: 106051.0) avg_msec=0.442 (overall: 0.434)
                                                                      
SET: rps=101356.0 (overall: 106024.0) avg_msec=0.434 (overall: 0.434)
                                                                      
SET: rps=98565.7 (overall: 105981.0) avg_msec=0.442 (overall: 0.434)
                                                                     
SET: rps=98584.0 (overall: 105938.9) avg_msec=0.441 (overall: 0.434)
                                                                     
SET: rps=97000.0 (overall: 105888.0) avg_msec=0.451 (overall: 0.434)
                                                                     
SET: rps=103712.0 (overall: 105875.8) avg_msec=0.419 (overall: 0.434)
                                                                      
