[18:04:10] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:04:11] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:05:10] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:05:11] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:06:11] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:06:12] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:07:12] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:07:13] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:08:12] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:08:13] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:09:13] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:09:14] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:10:14] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:10:15] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:11:14] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:11:15] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:12:15] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:12:16] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:13:15] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:13:16] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:14:16] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:14:17] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:15:17] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:15:18] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:16:18] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:16:19] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:17:19] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:17:19] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:18:19] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:18:20] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:19:20] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:19:21] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:20:21] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:20:22] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:21:21] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:21:23] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:22:22] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:22:23] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:23:23] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:23:24] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:24:23] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:24:25] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:25:24] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:25:25] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:26:25] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:26:26] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:27:25] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:27:27] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:28:26] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:28:27] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:29:27] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:29:28] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:30:28] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:30:29] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:31:28] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:31:30] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:32:29] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:32:30] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:33:30] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:33:31] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:34:30] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:34:32] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:35:31] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:35:33] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:36:32] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:36:33] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:37:32] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:37:34] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:38:33] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:38:35] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:39:34] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:39:35] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:40:34] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:40:36] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:41:35] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:41:36] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:42:36] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:42:37] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:43:37] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:43:38] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:44:37] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:44:39] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:45:38] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:45:39] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:46:39] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:46:40] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:47:39] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:47:41] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:48:40] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:48:41] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:49:41] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:49:42] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:50:42] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:50:43] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:51:42] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:51:44] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:52:43] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:52:44] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:53:44] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:53:45] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:54:44] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:54:46] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:55:45] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:55:47] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:56:46] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:56:47] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:57:47] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:57:48] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:58:47] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:58:49] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:59:48] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[18:59:49] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:00:49] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:00:50] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:01:50] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:01:51] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:02:50] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:02:51] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:03:51] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:03:52] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:04:52] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:04:53] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:05:52] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:05:54] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:06:53] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:06:55] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:07:54] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:07:55] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:08:55] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:08:56] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:09:55] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:09:56] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:10:56] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:10:57] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:11:57] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:11:58] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:12:57] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:12:58] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:13:58] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:13:59] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:14:59] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:15:00] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:15:59] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:16:01] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:17:00] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:17:01] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:18:01] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:18:02] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:19:02] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:19:03] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:20:02] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:20:03] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:21:03] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:21:04] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:22:04] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:22:05] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:23:04] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:23:06] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:24:05] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:24:06] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:25:06] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:25:07] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:26:06] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:26:08] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:27:07] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:27:08] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:28:08] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:28:09] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:29:09] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:29:10] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:30:09] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:30:10] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:31:10] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:31:11] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:32:11] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:32:12] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:33:11] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:33:12] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:34:12] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:34:13] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:35:13] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:35:14] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:36:13] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:36:15] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:37:14] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:37:15] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:38:15] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:38:16] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:39:15] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:39:17] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:40:16] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:40:17] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:41:17] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:41:18] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:42:17] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:42:19] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:43:18] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:43:19] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:44:19] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:44:20] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:45:20] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:45:21] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:46:20] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:46:21] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:47:21] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:47:22] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:48:22] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:48:23] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:49:23] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:49:24] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:50:23] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:50:24] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:51:24] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:51:25] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:52:25] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:52:26] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:53:26] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:53:26] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:54:26] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:54:27] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:55:27] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:55:28] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:56:28] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:56:28] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:57:29] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:57:29] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:58:29] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:58:30] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:59:30] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[19:59:30] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:00:31] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:00:31] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:01:31] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:01:32] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:02:32] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:02:32] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:03:33] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:03:33] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:04:33] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:04:34] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:05:34] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:05:35] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:06:35] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:06:35] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:07:36] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:07:36] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:08:37] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:08:37] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:09:37] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:09:38] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:10:38] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:10:38] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:11:39] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:11:39] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:12:39] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:12:40] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:13:40] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:13:40] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:14:41] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:14:41] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:15:41] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:15:42] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:16:42] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:16:43] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:17:43] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:17:43] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:18:44] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:18:44] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:19:44] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:19:45] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:20:45] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:20:46] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:21:46] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:21:46] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:22:47] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:22:47] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:23:47] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:23:48] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:24:48] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:24:48] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:25:49] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:25:49] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:26:49] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:26:50] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:27:50] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:27:51] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:28:51] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:28:51] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:29:51] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:29:52] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:30:52] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:30:53] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:31:53] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:31:53] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:32:53] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:32:54] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:33:54] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:33:55] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:34:55] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:34:55] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:35:55] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:35:56] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:36:56] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:36:57] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:37:57] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:37:57] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:38:57] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:38:58] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:39:58] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:39:59] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:40:59] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:41:00] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:41:59] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:42:00] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:43:00] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:43:01] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:44:01] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:44:01] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:45:01] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:45:02] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:46:02] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:46:03] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:47:03] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:47:04] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:48:04] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:48:04] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:49:04] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:49:05] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:50:05] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:50:06] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:51:06] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:51:06] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:52:06] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:52:07] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:53:07] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:53:08] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:54:08] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:54:08] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:55:08] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:55:09] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:56:09] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:56:10] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:57:09] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:57:10] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:58:10] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:58:11] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:59:11] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[20:59:12] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:00:11] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:00:13] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:01:12] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:01:13] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:02:13] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:02:14] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:03:13] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:03:15] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:04:14] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:04:15] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:05:14] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:05:16] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:06:15] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:06:17] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:07:16] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:07:17] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:08:16] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:08:18] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:09:17] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:09:18] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:10:18] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:10:19] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:11:18] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:11:20] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:12:19] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:12:21] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:13:20] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:13:21] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:14:21] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:14:22] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:15:21] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:15:23] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:16:22] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:16:23] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:17:23] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:17:24] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:18:24] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:18:25] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:19:24] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
[21:19:26] Collected: 0, Deleted: 0 jobs, Total logs: 250/255
