===== Redis 100M Benchmark =====
Instance Type: r5d.xlarge
Run: 2
Date: 2026-01-23T02:53:30+00:00
--- System Info ---
CPU: 4 cores
Memory: 31.0G
model name	: Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz
--- Starting Redis Server ---
Redis server started
--- Warmup ---
Warmup complete (100K SET requests)
--- Test 1: SET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-23T02:53:34+00:00
 
SET: rps=0.0 (overall: 0.0) avg_msec=0.000 (overall: -nan)
SET: rps=115496.0 (overall: 114114.7) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=116358.6 (overall: 114115.4) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=117144.0 (overall: 114116.3) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=116553.8 (overall: 114117.1) avg_msec=0.401 (overall: 0.410)
                                                                      
SET: rps=116596.0 (overall: 114117.8) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=116072.0 (overall: 114118.4) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=115884.5 (overall: 114119.0) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=116468.0 (overall: 114119.7) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=116039.8 (overall: 114120.3) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=116576.0 (overall: 114121.1) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=115757.0 (overall: 114121.6) avg_msec=0.410 (overall: 0.410)
                                                                      
SET: rps=115936.0 (overall: 114122.1) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=116657.4 (overall: 114122.9) avg_msec=0.400 (overall: 0.410)
                                                                      
SET: rps=113736.0 (overall: 114122.8) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=113792.8 (overall: 114122.7) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=116072.0 (overall: 114123.3) avg_msec=0.410 (overall: 0.410)
                                                                      
SET: rps=115745.0 (overall: 114123.8) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=115128.0 (overall: 114124.1) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=115008.0 (overall: 114124.4) avg_msec=0.411 (overall: 0.410)
                                                                      
SET: rps=116204.0 (overall: 114125.0) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=112856.0 (overall: 114124.6) avg_msec=0.397 (overall: 0.410)
                                                                      
SET: rps=115784.9 (overall: 114125.1) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=116308.0 (overall: 114125.8) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=115490.0 (overall: 114126.2) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=116984.0 (overall: 114127.1) avg_msec=0.393 (overall: 0.410)
                                                                      
SET: rps=117235.1 (overall: 114128.0) avg_msec=0.401 (overall: 0.410)
                                                                      
SET: rps=116216.0 (overall: 114128.7) avg_msec=0.410 (overall: 0.410)
                                                                      
SET: rps=115020.0 (overall: 114129.0) avg_msec=0.412 (overall: 0.410)
                                                                      
SET: rps=113681.3 (overall: 114128.8) avg_msec=0.415 (overall: 0.410)
                                                                      
SET: rps=116664.0 (overall: 114129.6) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=115087.7 (overall: 114129.9) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=115364.0 (overall: 114130.3) avg_msec=0.411 (overall: 0.410)
                                                                      
SET: rps=115620.0 (overall: 114130.7) avg_msec=0.410 (overall: 0.410)
                                                                      
SET: rps=113952.2 (overall: 114130.7) avg_msec=0.410 (overall: 0.410)
                                                                      
SET: rps=115956.0 (overall: 114131.2) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=115745.0 (overall: 114131.7) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=116092.0 (overall: 114132.3) avg_msec=0.410 (overall: 0.410)
                                                                      
SET: rps=116111.6 (overall: 114132.9) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=116988.0 (overall: 114133.8) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=116219.1 (overall: 114134.4) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=117316.0 (overall: 114135.4) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=115589.6 (overall: 114135.8) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=115272.0 (overall: 114136.2) avg_msec=0.410 (overall: 0.410)
                                                                      
SET: rps=115900.4 (overall: 114136.7) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=115920.0 (overall: 114137.2) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=114628.0 (overall: 114137.4) avg_msec=0.411 (overall: 0.410)
                                                                      
SET: rps=114494.0 (overall: 114137.5) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=115844.0 (overall: 114138.0) avg_msec=0.411 (overall: 0.410)
                                                                      
SET: rps=115127.5 (overall: 114138.3) avg_msec=0.412 (overall: 0.410)
                                                                      
SET: rps=114144.0 (overall: 114138.3) avg_msec=0.415 (overall: 0.410)
                                                                      
SET: rps=114693.2 (overall: 114138.5) avg_msec=0.410 (overall: 0.410)
                                                                      
SET: rps=115084.0 (overall: 114138.8) avg_msec=0.414 (overall: 0.410)
                                                                      
SET: rps=116332.0 (overall: 114139.5) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=114904.4 (overall: 114139.7) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=112140.0 (overall: 114139.1) avg_msec=0.412 (overall: 0.410)
                                                                      
SET: rps=116095.6 (overall: 114139.7) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=116120.0 (overall: 114140.3) avg_msec=0.410 (overall: 0.410)
                                                                      
SET: rps=115382.5 (overall: 114140.7) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=115800.0 (overall: 114141.2) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=115179.3 (overall: 114141.5) avg_msec=0.411 (overall: 0.410)
                                                                      
SET: rps=113768.0 (overall: 114141.4) avg_msec=0.400 (overall: 0.410)
                                                                      
SET: rps=114653.4 (overall: 114141.5) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=116676.0 (overall: 114142.3) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=117071.7 (overall: 114143.2) avg_msec=0.388 (overall: 0.410)
                                                                      
SET: rps=116248.0 (overall: 114143.8) avg_msec=0.403 (overall: 0.410)
                                                                      
SET: rps=116668.0 (overall: 114144.6) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=116247.0 (overall: 114145.2) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=115968.0 (overall: 114145.8) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=115713.2 (overall: 114146.2) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=115128.0 (overall: 114146.5) avg_msec=0.411 (overall: 0.410)
                                                                      
SET: rps=115454.2 (overall: 114146.9) avg_msec=0.391 (overall: 0.410)
                                                                      
SET: rps=114268.0 (overall: 114147.0) avg_msec=0.416 (overall: 0.410)
                                                                      
SET: rps=114701.2 (overall: 114147.1) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=114116.0 (overall: 114147.1) avg_msec=0.416 (overall: 0.410)
                                                                      
SET: rps=114868.0 (overall: 114147.3) avg_msec=0.415 (overall: 0.410)
                                                                      
SET: rps=114087.7 (overall: 114147.3) avg_msec=0.414 (overall: 0.410)
                                                                      
SET: rps=115216.0 (overall: 114147.6) avg_msec=0.412 (overall: 0.410)
                                                                      
SET: rps=114617.5 (overall: 114147.8) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=114748.0 (overall: 114148.0) avg_msec=0.415 (overall: 0.410)
                                                                      
SET: rps=113780.9 (overall: 114147.9) avg_msec=0.417 (overall: 0.410)
                                                                      
SET: rps=114932.0 (overall: 114148.1) avg_msec=0.414 (overall: 0.410)
                                                                      
SET: rps=111474.1 (overall: 114147.3) avg_msec=0.419 (overall: 0.410)
                                                                      
SET: rps=95036.0 (overall: 114141.5) avg_msec=0.465 (overall: 0.410)
                                                                     
SET: rps=99828.7 (overall: 114137.2) avg_msec=0.434 (overall: 0.410)
                                                                     
SET: rps=99596.0 (overall: 114132.9) avg_msec=0.441 (overall: 0.410)
                                                                     
SET: rps=97290.8 (overall: 114127.8) avg_msec=0.446 (overall: 0.410)
                                                                     
SET: rps=96696.0 (overall: 114122.5) avg_msec=0.449 (overall: 0.410)
                                                                     
SET: rps=110390.4 (overall: 114121.4) avg_msec=0.415 (overall: 0.410)
                                                                      
SET: rps=115692.0 (overall: 114121.9) avg_msec=0.410 (overall: 0.410)
                                                                      
SET: rps=115581.7 (overall: 114122.3) avg_msec=0.410 (overall: 0.410)
                                                                      
SET: rps=115520.0 (overall: 114122.7) avg_msec=0.412 (overall: 0.410)
                                                                      
SET: rps=114414.4 (overall: 114122.8) avg_msec=0.413 (overall: 0.410)
                                                                      
SET: rps=116664.0 (overall: 114123.6) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=113980.1 (overall: 114123.6) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=112840.0 (overall: 114123.2) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=115916.3 (overall: 114123.7) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=117484.0 (overall: 114124.7) avg_msec=0.403 (overall: 0.410)
                                                                      
SET: rps=116000.0 (overall: 114125.3) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=117048.0 (overall: 114126.1) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=117632.0 (overall: 114127.2) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=114298.8 (overall: 114127.3) avg_msec=0.401 (overall: 0.410)
                                                                      
SET: rps=115836.0 (overall: 114127.8) avg_msec=0.403 (overall: 0.410)
                                                                      
SET: rps=117314.8 (overall: 114128.7) avg_msec=0.401 (overall: 0.410)
                                                                      
SET: rps=118284.0 (overall: 114130.0) avg_msec=0.400 (overall: 0.410)
                                                                      
SET: rps=119406.4 (overall: 114131.5) avg_msec=0.375 (overall: 0.410)
                                                                      
SET: rps=117884.0 (overall: 114132.7) avg_msec=0.396 (overall: 0.410)
                                                                      
SET: rps=116832.7 (overall: 114133.5) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=116374.5 (overall: 114134.1) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=117468.0 (overall: 114135.1) avg_msec=0.400 (overall: 0.410)
                                                                      
SET: rps=115422.3 (overall: 114135.5) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=115428.0 (overall: 114135.9) avg_msec=0.412 (overall: 0.410)
                                                                      
SET: rps=114600.0 (overall: 114136.0) avg_msec=0.413 (overall: 0.410)
                                                                      
SET: rps=114577.7 (overall: 114136.2) avg_msec=0.413 (overall: 0.410)
                                                                      
SET: rps=115884.0 (overall: 114136.7) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=115888.5 (overall: 114137.2) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=116332.0 (overall: 114137.9) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=116087.7 (overall: 114138.5) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=115792.0 (overall: 114139.0) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=115338.6 (overall: 114139.3) avg_msec=0.411 (overall: 0.410)
                                                                      
SET: rps=115876.5 (overall: 114139.8) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=117816.0 (overall: 114140.9) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=116641.4 (overall: 114141.7) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=115424.0 (overall: 114142.0) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=117502.0 (overall: 114143.0) avg_msec=0.397 (overall: 0.410)
                                                                      
SET: rps=117052.0 (overall: 114143.9) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=117027.9 (overall: 114144.8) avg_msec=0.390 (overall: 0.410)
                                                                      
SET: rps=116972.0 (overall: 114145.6) avg_msec=0.399 (overall: 0.410)
                                                                      
SET: rps=117128.0 (overall: 114146.5) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=115653.4 (overall: 114146.9) avg_msec=0.398 (overall: 0.410)
                                                                      
SET: rps=118892.0 (overall: 114148.3) avg_msec=0.394 (overall: 0.410)
                                                                      
SET: rps=117820.7 (overall: 114149.4) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=116661.4 (overall: 114150.2) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=117332.0 (overall: 114151.1) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=112179.3 (overall: 114150.5) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=116244.0 (overall: 114151.2) avg_msec=0.399 (overall: 0.410)
                                                                      
SET: rps=116888.5 (overall: 114152.0) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=116856.0 (overall: 114152.8) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=116541.8 (overall: 114153.5) avg_msec=0.401 (overall: 0.410)
                                                                      
SET: rps=117728.0 (overall: 114154.5) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=117302.8 (overall: 114155.5) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=115016.0 (overall: 114155.7) avg_msec=0.400 (overall: 0.410)
                                                                      
SET: rps=116517.9 (overall: 114156.4) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=117052.0 (overall: 114157.3) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=116984.1 (overall: 114158.1) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=119048.0 (overall: 114159.6) avg_msec=0.386 (overall: 0.410)
                                                                      
SET: rps=117083.7 (overall: 114160.4) avg_msec=0.403 (overall: 0.410)
                                                                      
SET: rps=116528.0 (overall: 114161.1) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=117636.0 (overall: 114162.2) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=117462.2 (overall: 114163.1) avg_msec=0.403 (overall: 0.410)
                                                                      
SET: rps=116896.0 (overall: 114163.9) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=116549.8 (overall: 114164.6) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=117772.0 (overall: 114165.7) avg_msec=0.403 (overall: 0.410)
                                                                      
SET: rps=117764.9 (overall: 114166.8) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=118084.0 (overall: 114167.9) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=118468.0 (overall: 114169.2) avg_msec=0.401 (overall: 0.410)
                                                                      
SET: rps=117916.3 (overall: 114170.3) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=118436.0 (overall: 114171.5) avg_msec=0.398 (overall: 0.410)
                                                                      
SET: rps=116932.3 (overall: 114172.4) avg_msec=0.400 (overall: 0.410)
                                                                      
SET: rps=118240.0 (overall: 114173.6) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=117195.2 (overall: 114174.4) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=116540.0 (overall: 114175.1) avg_msec=0.403 (overall: 0.410)
                                                                      
SET: rps=117199.2 (overall: 114176.0) avg_msec=0.400 (overall: 0.410)
                                                                      
SET: rps=117568.0 (overall: 114177.0) avg_msec=0.403 (overall: 0.410)
                                                                      
SET: rps=118199.2 (overall: 114178.2) avg_msec=0.392 (overall: 0.410)
                                                                      
SET: rps=118392.0 (overall: 114179.5) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=117282.9 (overall: 114180.4) avg_msec=0.401 (overall: 0.410)
                                                                      
SET: rps=116172.0 (overall: 114180.9) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=116478.1 (overall: 114181.6) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=118732.0 (overall: 114183.0) avg_msec=0.400 (overall: 0.410)
                                                                      
SET: rps=117820.7 (overall: 114184.0) avg_msec=0.403 (overall: 0.410)
                                                                      
SET: rps=117796.0 (overall: 114185.1) avg_msec=0.395 (overall: 0.410)
                                                                      
SET: rps=117573.7 (overall: 114186.1) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=117508.0 (overall: 114187.1) avg_msec=0.401 (overall: 0.410)
                                                                      
SET: rps=115264.0 (overall: 114187.4) avg_msec=0.388 (overall: 0.410)
                                                                      
SET: rps=114055.8 (overall: 114187.3) avg_msec=0.410 (overall: 0.410)
                                                                      
SET: rps=116928.0 (overall: 114188.1) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=117414.4 (overall: 114189.1) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=116884.0 (overall: 114189.9) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=117592.0 (overall: 114190.9) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=116393.7 (overall: 114191.5) avg_msec=0.400 (overall: 0.410)
                                                                      
SET: rps=114804.0 (overall: 114191.7) avg_msec=0.413 (overall: 0.410)
                                                                      
SET: rps=116362.6 (overall: 114192.3) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=117416.0 (overall: 114193.3) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=116601.6 (overall: 114194.0) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=117140.0 (overall: 114194.8) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=116936.0 (overall: 114195.6) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=116601.6 (overall: 114196.3) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=116454.2 (overall: 114197.0) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=117492.0 (overall: 114198.0) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=116015.9 (overall: 114198.5) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=117340.0 (overall: 114199.4) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=116544.0 (overall: 114200.1) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=117741.0 (overall: 114201.1) avg_msec=0.403 (overall: 0.410)
                                                                      
SET: rps=119440.0 (overall: 114202.6) avg_msec=0.374 (overall: 0.410)
                                                                      
SET: rps=117506.0 (overall: 114203.6) avg_msec=0.397 (overall: 0.410)
                                                                      
SET: rps=116780.0 (overall: 114204.4) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=117012.0 (overall: 114205.2) avg_msec=0.401 (overall: 0.410)
                                                                      
SET: rps=116560.0 (overall: 114205.9) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=116800.8 (overall: 114206.6) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=116904.0 (overall: 114207.4) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=116768.9 (overall: 114208.1) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=117240.0 (overall: 114209.0) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=117426.3 (overall: 114210.0) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=117332.0 (overall: 114210.9) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=116673.3 (overall: 114211.6) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=117816.0 (overall: 114212.6) avg_msec=0.400 (overall: 0.410)
                                                                      
SET: rps=116171.3 (overall: 114213.2) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=118432.0 (overall: 114214.4) avg_msec=0.395 (overall: 0.410)
                                                                      
SET: rps=115920.0 (overall: 114214.9) avg_msec=0.410 (overall: 0.410)
                                                                      
SET: rps=116757.0 (overall: 114215.6) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=117300.0 (overall: 114216.5) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=116282.9 (overall: 114217.1) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=116632.0 (overall: 114217.8) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=111498.0 (overall: 114217.1) avg_msec=0.411 (overall: 0.410)
                                                                      
SET: rps=116556.0 (overall: 114217.7) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=117753.0 (overall: 114218.8) avg_msec=0.400 (overall: 0.410)
                                                                      
SET: rps=117040.0 (overall: 114219.6) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=116740.0 (overall: 114220.3) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=117438.2 (overall: 114221.2) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=116716.0 (overall: 114222.0) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=114705.2 (overall: 114222.1) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=116604.0 (overall: 114222.8) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=117211.2 (overall: 114223.6) avg_msec=0.403 (overall: 0.410)
                                                                      
SET: rps=117392.0 (overall: 114224.6) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=116776.9 (overall: 114225.3) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=116960.2 (overall: 114226.1) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=117696.0 (overall: 114227.1) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=117424.0 (overall: 114228.0) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=116920.3 (overall: 114228.8) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=116972.0 (overall: 114229.6) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=115884.5 (overall: 114230.1) avg_msec=0.410 (overall: 0.410)
                                                                      
SET: rps=116300.0 (overall: 114230.7) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=116231.1 (overall: 114231.2) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=116748.0 (overall: 114232.0) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=117444.0 (overall: 114232.9) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=117653.4 (overall: 114233.9) avg_msec=0.401 (overall: 0.410)
                                                                      
SET: rps=116568.0 (overall: 114234.5) avg_msec=0.408 (overall: 0.410)
                                                                      
SET: rps=116450.2 (overall: 114235.2) avg_msec=0.402 (overall: 0.410)
                                                                      
SET: rps=116302.8 (overall: 114235.8) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=116844.0 (overall: 114236.5) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=117104.0 (overall: 114237.3) avg_msec=0.398 (overall: 0.410)
                                                                      
SET: rps=115928.3 (overall: 114237.8) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=116720.0 (overall: 114238.5) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=117482.1 (overall: 114239.5) avg_msec=0.399 (overall: 0.410)
                                                                      
SET: rps=116996.0 (overall: 114240.3) avg_msec=0.405 (overall: 0.410)
                                                                      
SET: rps=116717.1 (overall: 114241.0) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=116700.0 (overall: 114241.7) avg_msec=0.397 (overall: 0.410)
                                                                      
SET: rps=116868.5 (overall: 114242.4) avg_msec=0.396 (overall: 0.410)
                                                                      
SET: rps=116476.0 (overall: 114243.1) avg_msec=0.410 (overall: 0.410)
                                                                      
SET: rps=116243.0 (overall: 114243.6) avg_msec=0.404 (overall: 0.410)
                                                                      
SET: rps=116664.0 (overall: 114244.3) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: rps=115466.1 (overall: 114244.7) avg_msec=0.410 (overall: 0.410)
                                                                      
SET: rps=114144.0 (overall: 114244.7) avg_msec=0.409 (overall: 0.410)
                                                                      
SET: rps=111207.2 (overall: 114243.8) avg_msec=0.413 (overall: 0.410)
                                                                      
SET: rps=113668.0 (overall: 114243.6) avg_msec=0.406 (overall: 0.410)
                                                                      
SET: rps=115609.6 (overall: 114244.0) avg_msec=0.407 (overall: 0.410)
                                                                      
SET: 114222.80 requests per second, p50=0.391 msec

End: 2026-01-23T03:08:09+00:00

--- Test 2: GET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-23T03:08:09+00:00
 
GET: rps=0.0 (overall: 0.0) avg_msec=0.046 (overall: 0.000)
                                                            
GET: rps=117032.0 (overall: 116565.7) avg_msec=0.394 (overall: 0.394)
                                                                      
GET: rps=117828.7 (overall: 117197.2) avg_msec=0.393 (overall: 0.393)
                                                                      
GET: rps=111928.0 (overall: 115445.5) avg_msec=0.402 (overall: 0.396)
                                                                      
GET: rps=118179.3 (overall: 116129.6) avg_msec=0.390 (overall: 0.394)
                                                                      
GET: rps=118284.0 (overall: 116559.5) avg_msec=0.390 (overall: 0.394)
                                                                      
GET: rps=120172.0 (overall: 117160.3) avg_msec=0.389 (overall: 0.393)
                                                                      
GET: rps=118330.7 (overall: 117327.8) avg_msec=0.395 (overall: 0.393)
                                                                      
GET: rps=118988.0 (overall: 117534.9) avg_msec=0.394 (overall: 0.393)
                                                                      
GET: rps=118155.4 (overall: 117604.0) avg_msec=0.395 (overall: 0.394)
                                                                      
GET: rps=118924.0 (overall: 117735.7) avg_msec=0.394 (overall: 0.394)
                                                                      
GET: rps=116382.5 (overall: 117612.5) avg_msec=0.397 (overall: 0.394)
                                                                      
GET: rps=119360.0 (overall: 117757.8) avg_msec=0.390 (overall: 0.394)
                                                                      
GET: rps=119151.4 (overall: 117865.2) avg_msec=0.391 (overall: 0.394)
                                                                      
GET: rps=118556.0 (overall: 117914.5) avg_msec=0.392 (overall: 0.393)
                                                                      
GET: rps=118609.6 (overall: 117960.9) avg_msec=0.392 (overall: 0.393)
                                                                      
GET: rps=118828.0 (overall: 118015.0) avg_msec=0.393 (overall: 0.393)
                                                                      
GET: rps=117880.0 (overall: 118007.0) avg_msec=0.398 (overall: 0.394)
                                                                      
GET: rps=117741.0 (overall: 117992.2) avg_msec=0.395 (overall: 0.394)
                                                                      
GET: rps=118772.0 (overall: 118033.2) avg_msec=0.393 (overall: 0.394)
                                                                      
GET: rps=116976.1 (overall: 117980.2) avg_msec=0.394 (overall: 0.394)
                                                                      
GET: rps=117464.0 (overall: 117955.7) avg_msec=0.398 (overall: 0.394)
                                                                      
GET: rps=116063.8 (overall: 117869.5) avg_msec=0.399 (overall: 0.394)
                                                                      
GET: rps=118000.0 (overall: 117875.2) avg_msec=0.397 (overall: 0.394)
                                                                      
GET: rps=113604.0 (overall: 117697.6) avg_msec=0.398 (overall: 0.394)
                                                                      
GET: rps=116964.1 (overall: 117668.2) avg_msec=0.399 (overall: 0.395)
                                                                      
GET: rps=115768.0 (overall: 117595.2) avg_msec=0.397 (overall: 0.395)
                                                                      
GET: rps=116406.4 (overall: 117551.1) avg_msec=0.400 (overall: 0.395)
                                                                      
GET: rps=114308.0 (overall: 117435.5) avg_msec=0.404 (overall: 0.395)
                                                                      
GET: rps=108390.4 (overall: 117122.9) avg_msec=0.407 (overall: 0.396)
                                                                      
GET: rps=116480.0 (overall: 117101.5) avg_msec=0.401 (overall: 0.396)
                                                                      
GET: rps=116199.2 (overall: 117072.4) avg_msec=0.401 (overall: 0.396)
                                                                      
GET: rps=117712.0 (overall: 117092.3) avg_msec=0.397 (overall: 0.396)
                                                                      
GET: rps=115892.4 (overall: 117055.9) avg_msec=0.398 (overall: 0.396)
                                                                      
