===== Redis 100M Benchmark =====
Instance Type: m7i-flex.xlarge
Run: 2
Date: 2026-01-21T09:09:36+00:00

--- System Info ---
CPU: 4 cores
Memory: 15.3G
model name	: Intel(R) Xeon(R) Platinum 8488C

--- Starting Redis Server ---
Redis server started

--- Warmup ---
Warmup complete (100K SET requests)

--- Test 1: SET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-21T09:09:38+00:00
 
SET: rps=0.0 (overall: 0.0) avg_msec=0.000 (overall: -nan)
                                                           
SET: rps=164452.0 (overall: 162602.0) avg_msec=0.270 (overall: 0.277)
                                                                      
SET: rps=182306.8 (overall: 162896.8) avg_msec=0.233 (overall: 0.276)
                                                                      
SET: rps=178408.0 (overall: 163124.6) avg_msec=0.248 (overall: 0.275)
                                                                      
SET: rps=168484.0 (overall: 163202.1) avg_msec=0.263 (overall: 0.275)
                                                                      
SET: rps=176584.0 (overall: 163393.0) avg_msec=0.237 (overall: 0.275)
                                                                      
SET: rps=186171.3 (overall: 163714.6) avg_msec=0.225 (overall: 0.274)
                                                                      
SET: rps=192988.0 (overall: 164120.5) avg_msec=0.211 (overall: 0.273)
                                                                      
SET: rps=193716.0 (overall: 164525.3) avg_msec=0.214 (overall: 0.272)
                                                                      
SET: rps=188502.0 (overall: 164850.1) avg_msec=0.211 (overall: 0.271)
                                                                      
SET: rps=193376.0 (overall: 165229.9) avg_msec=0.208 (overall: 0.270)
                                                                      
SET: rps=200576.0 (overall: 165694.3) avg_msec=0.199 (overall: 0.269)
                                                                      
SET: rps=165517.9 (overall: 165692.0) avg_msec=0.259 (overall: 0.269)
                                                                      
SET: rps=180808.0 (overall: 165885.5) avg_msec=0.238 (overall: 0.268)
                                                                      
SET: rps=172236.0 (overall: 165965.7) avg_msec=0.252 (overall: 0.268)
                                                                      
SET: rps=173569.7 (overall: 166061.0) avg_msec=0.253 (overall: 0.268)
                                                                      
SET: rps=177424.0 (overall: 166201.1) avg_msec=0.251 (overall: 0.268)
                                                                      
SET: rps=176625.5 (overall: 166328.5) avg_msec=0.250 (overall: 0.267)
                                                                      
SET: rps=175080.0 (overall: 166433.8) avg_msec=0.256 (overall: 0.267)
                                                                      
SET: rps=176192.0 (overall: 166549.8) avg_msec=0.255 (overall: 0.267)
                                                                      
SET: rps=171195.2 (overall: 166604.6) avg_msec=0.251 (overall: 0.267)
                                                                      
SET: rps=171252.0 (overall: 166658.5) avg_msec=0.259 (overall: 0.267)
                                                                      
SET: rps=171474.1 (overall: 166714.0) avg_msec=0.242 (overall: 0.267)
                                                                      
