===== Redis 100M Benchmark =====
Instance Type: r6i.xlarge
Run: 3
Date: 2026-01-23T02:53:49+00:00

--- System Info ---
CPU: 4 cores
Memory: 30.8G
model name	: Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz

--- Starting Redis Server ---
Redis server started

--- Warmup ---
Warmup complete (100K SET requests)

--- Test 1: SET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-23T02:53:52+00:00
 
SET: rps=0.0 (overall: -nan) avg_msec=0.000 (overall: -nan)
                                                            
SET: rps=149314.8 (overall: 149314.8) avg_msec=0.314 (overall: 0.314)
                                                                      
SET: rps=162620.0 (overall: 155954.1) avg_msec=0.285 (overall: 0.299)
                                                                      
SET: rps=163780.0 (overall: 158559.2) avg_msec=0.276 (overall: 0.291)
                                                                      
SET: rps=161988.1 (overall: 159418.2) avg_msec=0.289 (overall: 0.291)
                                                                      
SET: rps=157828.0 (overall: 159100.6) avg_msec=0.292 (overall: 0.291)
                                                                      
SET: rps=164466.1 (overall: 159996.7) avg_msec=0.281 (overall: 0.289)
                                                                      
SET: rps=161124.0 (overall: 160157.4) avg_msec=0.286 (overall: 0.289)
                                                                      
SET: rps=162314.8 (overall: 160427.7) avg_msec=0.279 (overall: 0.288)
                                                                      
SET: rps=160462.2 (overall: 160431.5) avg_msec=0.291 (overall: 0.288)
SET: rps=164296.0 (overall: 160623.5) avg_msec=0.292 (overall: 0.289)
                                                                      
SET: rps=165541.8 (overall: 160697.1) avg_msec=0.290 (overall: 0.289)
                                                                      
SET: rps=168460.0 (overall: 160811.1) avg_msec=0.285 (overall: 0.289)
                                                                      
SET: rps=163764.0 (overall: 160853.8) avg_msec=0.289 (overall: 0.289)
                                                                      
SET: rps=162561.8 (overall: 160878.2) avg_msec=0.294 (overall: 0.289)
                                                                      
SET: rps=162788.0 (overall: 160905.1) avg_msec=0.295 (overall: 0.289)
                                                                      
SET: rps=164680.0 (overall: 160957.5) avg_msec=0.292 (overall: 0.289)
                                                                      
SET: rps=162196.0 (overall: 160974.4) avg_msec=0.297 (overall: 0.289)
                                                                      
SET: rps=158123.5 (overall: 160935.8) avg_msec=0.298 (overall: 0.289)
                                                                      
SET: rps=163520.0 (overall: 160970.2) avg_msec=0.294 (overall: 0.289)
                                                                      
SET: rps=162908.0 (overall: 160995.6) avg_msec=0.296 (overall: 0.289)
                                                                      
SET: rps=161537.9 (overall: 161002.7) avg_msec=0.297 (overall: 0.289)
                                                                      
SET: rps=162012.0 (overall: 161015.6) avg_msec=0.294 (overall: 0.289)
                                                                      
SET: rps=162588.0 (overall: 161035.5) avg_msec=0.294 (overall: 0.289)
                                                                      
SET: rps=163071.7 (overall: 161061.0) avg_msec=0.294 (overall: 0.289)
                                                                      
SET: rps=161408.0 (overall: 161065.3) avg_msec=0.297 (overall: 0.290)
                                                                      
SET: rps=161828.0 (overall: 161074.6) avg_msec=0.296 (overall: 0.290)
                                                                      
SET: rps=161756.0 (overall: 161082.8) avg_msec=0.293 (overall: 0.290)
                                                                      
SET: rps=162868.5 (overall: 161104.1) avg_msec=0.290 (overall: 0.290)
                                                                      
SET: rps=144104.0 (overall: 160904.4) avg_msec=0.316 (overall: 0.290)
                                                                      
SET: rps=151992.0 (overall: 160800.9) avg_msec=0.292 (overall: 0.290)
                                                                      
